name,NGC,NCC,OC,Hindex,i10,ALIS Score for rho between 0.0 to 0.1,(Normalized)ALIS Score for rho between 0.0 to 0.1,ALIS Score for rho between 0.1to 0.99,(Normalized) ALIS Score for rho between 0.1to 0.99,Rank
A2377,0.1689,1,1,0.766666667,0.933333333,3.19E+50,0.9643,108685.3754,0.96521,286
A1903,0.1154,1,1,0.3,0.2,3.19E+50,0.9643,108685.3754,0.96521,287
A6067,0.3181,1,0.797,0.466666667,0.5,3.19E+50,0.9643,108685.3754,0.96521,288
A5958,0.2246,1,1,0.3,0.033333333,3.19E+50,0.9641,108961.8574,0.96766,289
A2870,0.1665,1,1,0.633333333,0.666666667,3.19E+50,0.9640,108563.5316,0.96413,290
A9919,0.1314,1,1,0.933333333,0.933333333,3.19E+50,0.9640,108736.5885,0.96566,291
A3388,1,0.6051,1,0.8,1,3.19E+50,0.9635,108612.2858,0.96456,292
A4937,1,1,0.7875,0.166666667,0.1,3.19E+50,0.9634,108582.3559,0.96429,293
A6241,1,0.5781,1,0.366666667,0.433333333,3.19E+50,0.9634,108582.3559,0.96429,294
A4468,0.4822,0.5458,1,0.8,0.966666667,3.19E+50,0.9634,108582.3559,0.96429,295
A2229,0.2522,1,0.9217,0.333333333,0.3,3.19E+50,0.9634,108582.3559,0.96429,296
A2425,1,0.6597,1,0.533333333,0.566666667,3.19E+50,0.9634,108582.3559,0.96429,297
A5688,1,1,1,0.6,0.666666667,3.19E+50,0.9632,108561.0584,0.96410,298
A9268,1,1,0.875,0.3,0.1,3.19E+50,0.9632,108561.0584,0.96410,299
A965,1,0.5538,1,0.233333333,0.2,3.19E+50,0.9632,108561.0584,0.96410,300
A9127,0.2187,1,1,0.733333333,0.8,3.19E+50,0.9632,108561.0584,0.96410,301
A8510,0.4928,1,0.7529,0.6,0.733333333,3.19E+50,0.9632,108561.0584,0.96410,302
A8620,1,1,1,0.866666667,0.966666667,3.19E+50,0.9627,108518.0367,0.96372,303
A3837,1,1,0.7672,0.366666667,0.366666667,3.19E+50,0.9627,108518.0367,0.96372,304
A1952,1,0.3376,1,0.633333333,0.7,3.19E+50,0.9627,108518.0367,0.96372,305
A787,1,0.148,1,0.666666667,0.7,3.19E+50,0.9627,108486.2634,0.96344,306
A5297,1,0.1196,1,0.633333333,0.7,3.19E+50,0.9627,108518.0367,0.96372,307
A4513,0.3345,1,1,0.566666667,0.566666667,3.19E+50,0.9627,108518.0367,0.96372,308
A6790,0.2926,1,1,0.466666667,0.466666667,3.19E+50,0.9627,108518.0367,0.96372,309
A1093,0.1978,1,1,0.9,0.933333333,3.19E+50,0.9625,108515.8107,0.96370,310
A2284,1,0.6344,0.8346,0.6,0.833333333,3.19E+50,0.9625,108515.8107,0.96370,311
A8140,0.1806,1,1,0.166666667,0.133333333,3.19E+50,0.9625,108515.8107,0.96370,312
A4929,1,0.6065,0.7635,0.433333333,0.633333333,3.19E+50,0.9620,108332.0133,0.96207,313
A6288,1,1,0.8865,0.533333333,0.533333333,3.18E+50,0.9616,108388.0417,0.96257,314
A5627,1,0.6788,1,0.333333333,0.066666667,3.18E+50,0.9616,108388.0417,0.96257,315
A3762,0.5224,0.6473,1,0.7,0.733333333,3.18E+50,0.9616,108388.0417,0.96257,316
A5882,1,0.4017,0.7991,0.466666667,0.466666667,3.18E+50,0.9616,108388.0417,0.96257,317
A5993,0.5,1,0.8529,0.233333333,0.033333333,3.18E+50,0.9616,108388.0417,0.96257,318
A2309,0.4812,0.6447,1,0.4,0.4,3.18E+50,0.9616,108388.0417,0.96257,319
A4042,0.4936,0.5541,1,0.5,0.8,3.18E+50,0.9616,108388.0417,0.96257,320
A6936,1,0.2872,1,0.366666667,0.6,3.18E+50,0.9616,108376.6194,0.96247,321
A8399,1,1,1,0.633333333,0.666666667,3.18E+50,0.9615,108376.7969,0.96247,322
A794,1,1,0.7044,0.366666667,0.4,3.18E+50,0.9615,108376.7969,0.96247,323
A6639,0.2422,1,1,0.333333333,0.3,3.18E+50,0.9615,108376.7969,0.96247,324
A2902,1,1,1,0.4,0.7,3.18E+50,0.9615,108376.7932,0.96247,325
A1342,1,0.61,1,0.733333333,0.766666667,3.18E+50,0.9615,108376.7969,0.96247,326
A5870,1,0.718,0.4668,0.533333333,0.733333333,3.18E+50,0.9615,108376.7969,0.96247,327
A9958,0.0352,1,1,0.2,0.066666667,3.18E+50,0.9615,108376.7969,0.96247,328
A5909,0.36,1,1,0.6,0.833333333,3.18E+50,0.9614,108376.7969,0.96247,329
A1468,1,0.5804,0.708,0.566666667,0.766666667,3.18E+50,0.9612,108388.0417,0.96257,330
A7983,1,0.7183,0.8415,0.433333333,0.466666667,3.18E+50,0.9611,108362.7607,0.96234,331
A6956,1,0.6476,0.8313,0.966666667,0.966666667,3.18E+50,0.9611,108342.8243,0.96217,332
A2463,0.455,1,0.9007,0.466666667,0.533333333,3.18E+50,0.9605,108285.3909,0.96166,333
A5196,0.39,1,1,0.566666667,0.566666667,3.18E+50,0.9605,108285.391,0.96166,334
A2143,0.4614,0.6259,1,0.5,0.5,3.18E+50,0.9599,108247.0544,0.96132,335
A8458,0.4677,1,1,0.5,0.9,3.18E+50,0.9599,108104.5963,0.96005,336
A3896,1,1,0.8513,0.633333333,0.866666667,3.18E+50,0.9597,106094.3835,0.94220,337
A9225,1,0.6376,1,0.5,0.566666667,3.18E+50,0.9597,108182.8136,0.96074,338
A5429,0.4878,1,0.9061,0.7,0.7,3.18E+50,0.9597,108182.8138,0.96074,339
A266,1,1,0.713,0.166666667,0,3.18E+50,0.9597,108182.8138,0.96074,340
A2252,0.0385,1,1,0.633333333,0.633333333,3.18E+50,0.9597,108182.8138,0.96074,341
A8281,0.226,1,1,0.333333333,0.233333333,3.18E+50,0.9597,108181.1237,0.96073,342
A7235,0.1586,1,1,0.466666667,0.466666667,3.18E+50,0.9597,108182.8138,0.96074,343
A6937,1,1,1,0.533333333,0.733333333,3.18E+50,0.9597,108182.8138,0.96074,344
A4609,0.4133,1,0.8574,0.6,0.633333333,3.18E+50,0.9597,108182.8138,0.96074,345
A4524,1,1,0.8172,0.333333333,0.166666667,3.18E+50,0.9594,108158.8962,0.96053,346
A4007,0.4661,0.7066,1,0.7,0.766666667,3.18E+50,0.9594,108158.8962,0.96053,347
A201,1,0.1018,1,0.9,0.9,3.18E+50,0.9593,108158.8962,0.96053,348
A6161,0.3827,1,0.9259,0.433333333,0.466666667,3.18E+50,0.9589,108110.5166,0.96010,349
A8627,0.3284,0.7257,1,0.7,0.866666667,3.18E+50,0.9589,108110.5158,0.96010,350
A1629,0.0818,1,1,0.466666667,0.6,3.18E+50,0.9589,108110.5166,0.96010,351
A2907,1,0.6786,0.8782,0.4,0.6,3.17E+50,0.9586,107956.2451,0.95873,352
A6521,0.1813,1,1,0.533333333,0.8,3.17E+50,0.9586,107956.6189,0.95874,353
A7042,0.4481,0.5861,1,0.533333333,0.533333333,3.17E+50,0.9585,109323.9542,0.97088,354
A4865,1,0.6638,1,0.266666667,0.166666667,3.17E+50,0.9582,107915.9966,0.95838,355
A9347,1,0.7425,1,0.733333333,0.733333333,3.17E+50,0.9581,108036.542,0.95945,356
A9529,1,0.6101,1,0.566666667,0.666666667,3.17E+50,0.9581,108036.542,0.95945,357
A9504,0.4723,0.5688,1,0.866666667,1,3.17E+50,0.9581,108036.542,0.95945,358
A1134,0.1775,1,1,0.666666667,0.833333333,3.17E+50,0.9581,107932.9794,0.95853,359
A9140,1,1,1,0.633333333,0.666666667,3.17E+50,0.9579,107882.6329,0.95808,360
A2099,0.4399,1,1,0.5,0.533333333,3.17E+50,0.9577,107977.9357,0.95893,361
A374,0.3731,1,1,0.666666667,0.8,3.17E+50,0.9577,107977.9357,0.95893,362
A4029,1,0.5,1,0.2,0.066666667,3.17E+50,0.9577,107977.9357,0.95893,363
A5769,0.209,1,1,0.533333333,0.533333333,3.17E+50,0.9577,107977.9357,0.95893,364
A1163,1,0.0819,1,0.833333333,0.833333333,3.17E+50,0.9577,107977.9357,0.95893,365
A7905,0.0829,1,1,0.4,0.633333333,3.17E+50,0.9577,107798.4864,0.95733,366
A7189,0.0103,1,1,0.6,0.666666667,3.17E+50,0.9577,107977.9357,0.95893,367
A4658,0.0118,1,1,0.266666667,0.2,3.17E+50,0.9577,107977.9072,0.95892,368
A3606,0.3679,1,1,0.533333333,0.566666667,3.17E+50,0.9577,107977.9357,0.95893,369
A8197,1,0.6353,1,0.233333333,0.033333333,3.17E+50,0.9577,107977.9357,0.95893,370
A6500,1,0.5671,0.8902,0.766666667,0.833333333,3.17E+50,0.9576,107965.2641,0.95881,371
A2034,0.2945,1,1,0.233333333,0.166666667,3.17E+50,0.9576,107965.2641,0.95881,372
A9234,0.1754,1,1,0.566666667,0.766666667,3.17E+50,0.9576,107965.2641,0.95881,373
A2306,0.0209,1,1,0.366666667,0.366666667,3.17E+50,0.9576,107965.2641,0.95881,374
A1310,1,0.6176,1,0.3,0.166666667,3.17E+50,0.9576,107965.2641,0.95881,375
A7807,1,1,1,0.366666667,0.4,3.17E+50,0.9576,110161.3162,0.97832,376
A5300,1,1,0.3228,0.433333333,0.433333333,3.17E+50,0.9575,107977.9357,0.95893,377
A6672,0.3878,1,0.7755,0.1,0.033333333,3.17E+50,0.9575,107834.7813,0.95765,378
A5291,1,0.5781,0.7187,0.233333333,0.1,3.17E+50,0.9572,107926.8942,0.95847,379
A4287,0.4535,0.6507,1,0.4,0.4,3.17E+50,0.9571,107931.4016,0.95851,380
A8852,0.3757,1,1,0.7,0.8,3.17E+50,0.9569,107781.5007,0.95718,381
A8752,0.0859,1,1,0.766666667,0.766666667,3.17E+50,0.9566,107782.3777,0.95719,382
A6283,1,0.5309,1,0.6,0.6,3.17E+50,0.9565,107862.0295,0.95790,383
A2887,1,0.6691,1,0.7,0.733333333,3.16E+50,0.9557,107760.7569,0.95700,384
A5556,0.4683,1,1,0.366666667,0.4,3.16E+50,0.9557,107760.7569,0.95700,385
A6445,0.4421,0.7316,1,0.533333333,0.633333333,3.16E+50,0.9557,107760.7569,0.95700,386
A6891,0.1264,1,1,0.6,0.666666667,3.16E+50,0.9557,107760.7569,0.95700,387
A9815,1,0.3478,1,0.166666667,0,3.16E+50,0.9557,107760.7569,0.95700,388
A8284,1,0.5875,1,0.533333333,0.566666667,3.16E+50,0.9556,109837.6706,0.97544,389
A9175,0.1094,1,1,0.266666667,0.233333333,3.16E+50,0.9555,107632.7373,0.95586,390
A7743,1,1,0.9114,0.533333333,0.533333333,3.16E+50,0.9555,107630.5093,0.95584,391
A7387,1,0.6696,0.7543,0.5,0.5,3.16E+50,0.9554,107733.6853,0.95676,392
A5000,0.438,1,0.9008,0.333333333,0.2,3.16E+50,0.9554,107733.6853,0.95676,393
A105,0.1042,1,1,0.533333333,0.633333333,3.16E+50,0.9553,107618.7835,0.95574,394
A5295,1,0.5019,1,0.466666667,0.5,3.16E+50,0.9553,107599.5952,0.95557,395
A9162,1,0.6581,0.7692,0.233333333,0.2,3.16E+50,0.9548,107678.8362,0.95627,396
A5697,0.0823,1,1,0.6,0.766666667,3.16E+50,0.9548,107556.6185,0.95518,397
A4077,0.259,1,1,0.666666667,0.666666667,3.16E+50,0.9548,107678.8362,0.95627,398
A6747,1,0.5422,0.8795,0.166666667,0.066666667,3.16E+50,0.9548,107678.8362,0.95627,399
A3170,0.1246,1,1,0.466666667,0.733333333,3.16E+50,0.9548,107533.502,0.95498,400
A4003,0.3008,1,1,0.966666667,0.966666667,3.16E+50,0.9547,107537.8794,0.95502,401
A8203,0.3307,1,0.8768,0.7,0.9,3.16E+50,0.9545,107510.2386,0.95477,402
A5703,0.3704,0.7259,1,0.233333333,0.2,3.16E+50,0.9542,107466.7629,0.95439,403
A4838,1,0.2528,1,0.933333333,1,3.16E+50,0.9536,107543.9713,0.95507,404
A7966,0.245,1,1,0.533333333,0.766666667,3.16E+50,0.9536,107543.9713,0.95507,405
A9038,0.1949,1,1,0.4,0.466666667,3.16E+50,0.9536,107543.9713,0.95507,406
A4032,0.2746,0.7486,1,0.3,0.133333333,3.16E+50,0.9536,107543.9713,0.95507,407
A9789,0.4133,1,1,0.666666667,0.666666667,3.16E+50,0.9536,107543.9713,0.95507,408
A7117,1,0.4079,1,0.666666667,0.8,3.16E+50,0.9536,107543.9713,0.95507,409
A4706,0.478,0.5308,1,0.733333333,0.766666667,3.16E+50,0.9536,107543.9713,0.95507,410
A529,0.2683,1,1,0.2,0.133333333,3.16E+50,0.9536,107543.9713,0.95507,411
A7729,1,1,0.8369,0.4,0.533333333,3.16E+50,0.9536,107543.9712,0.95507,412
A2286,1,0.3758,1,0.366666667,0.366666667,3.16E+50,0.9535,107529.5729,0.95494,413
A3910,0.275,1,1,0.7,0.7,3.16E+50,0.9533,108086.9046,0.95989,414
A3546,0.3648,1,1,0.833333333,0.833333333,3.16E+50,0.9531,107363.8625,0.95347,415
A5394,1,0.6451,1,0.5,0.933333333,3.16E+50,0.9530,107485.0544,0.95455,416
A8385,0.3084,1,1,0.366666667,0.366666667,3.16E+50,0.9530,107485.9779,0.95456,417
A6076,0.4299,1,1,0.566666667,0.6,3.16E+50,0.9529,107327.5292,0.95315,418
A4704,1,1,1,0.566666667,0.566666667,3.16E+50,0.9529,107329.1137,0.95316,419
A5011,0.3529,1,0.8824,0.1,0.033333333,3.16E+50,0.9527,107313.9776,0.95303,420
A5398,1,0.5931,1,0.666666667,0.666666667,3.15E+50,0.9525,107270.2252,0.95264,421
A4184,0.1924,1,1,0.333333333,0.1,3.15E+50,0.9524,107277.4776,0.95270,422
A4719,0.1215,1,1,0.533333333,0.533333333,3.15E+50,0.9523,107284.6823,0.95277,423
A6744,1,0.5794,1,0.533333333,0.666666667,3.15E+50,0.9523,107411.9465,0.95390,424
A1667,0.3485,1,1,0.566666667,1,3.15E+50,0.9523,107411.9465,0.95390,425
A3690,1,1,0.8027,0.466666667,0.5,3.15E+50,0.9522,107411.9465,0.95390,426
A3588,0.3894,1,1,0.3,0.066666667,3.15E+50,0.9521,107227.3723,0.95226,427
A7548,1,1,1,0.266666667,0.133333333,3.15E+50,0.9518,107193.3236,0.95196,428
A7770,0.5128,1,0.8718,0.2,0.133333333,3.15E+50,0.9516,107196.8706,0.95199,429
A9026,0.2358,1,1,0.266666667,0.166666667,3.15E+50,0.9515,107173.8418,0.95178,430
A7475,0.0475,1,1,0.333333333,0.266666667,3.15E+50,0.9515,107141.6193,0.95150,431
A1265,0.3063,1,0.9011,0.466666667,0.866666667,3.15E+50,0.9515,107313.206,0.95302,432
A7093,1,0.2422,1,0.333333333,0.166666667,3.15E+50,0.9513,107161.4713,0.95167,433
A6925,1,0.1344,1,0.5,0.5,3.15E+50,0.9513,107173.3087,0.95178,434
A8988,0.4054,0.6066,1,0.5,0.5,3.15E+50,0.9513,107163.909,0.95170,435
A4579,0.0751,1,1,0.433333333,0.566666667,3.15E+50,0.9512,107135.5479,0.95144,436
A5371,1,0.5319,0.8404,0.166666667,0.066666667,3.15E+50,0.9512,107139.5555,0.95148,437
A4926,1,1,0.5,0.033333333,0,3.15E+50,0.9511,107138.5673,0.95147,438
A1650,0.2687,1,1,0.4,0.533333333,3.15E+50,0.9511,107282.288,0.95275,439
A7631,0.1965,1,1,0.766666667,0.833333333,3.15E+50,0.9511,107282.288,0.95275,440
A107,1,0.6685,0.8363,0.766666667,0.766666667,3.15E+50,0.9511,107257.8209,0.95253,441
A3204,0.3656,1,1,0.366666667,0.4,3.15E+50,0.9511,107282.288,0.95275,442
A7596,1,1,1,0.566666667,0.7,3.15E+50,0.9510,107140.0199,0.95148,443
A3748,0.2793,1,1,0.633333333,0.633333333,3.15E+50,0.9508,107106.3011,0.95118,444
A8702,0.25,1,1,0.1,0,3.15E+50,0.9508,107067.5807,0.95084,445
A765,0.0552,1,1,0.566666667,0.566666667,3.15E+50,0.9508,107112.1351,0.95124,446
A6082,0.2235,1,1,0.633333333,0.7,3.15E+50,0.9507,107760.7569,0.95700,447
A5204,0.3076,0.7457,1,0.666666667,0.766666667,3.15E+50,0.9506,107086.0907,0.95100,448
A1321,0.09,1,1,0.533333333,0.566666667,3.15E+50,0.9505,107051.4426,0.95070,449
A4263,1,1,0.875,0.033333333,0,3.15E+50,0.9505,107219.5185,0.95219,450
A5343,0.4544,1,0.7956,0.466666667,0.533333333,3.15E+50,0.9505,107219.5185,0.95219,451
A259,1,1,1,0.6,0.866666667,3.15E+50,0.9503,107090.0113,0.95104,452
A3600,1,0.6878,0.9189,0.566666667,0.766666667,3.15E+50,0.9499,107053.0191,0.95071,453
A3667,1,0.6977,0.9091,0.633333333,0.633333333,3.14E+50,0.9495,106941.8049,0.94972,454
A1385,1,1,1,0.466666667,0.666666667,3.14E+50,0.9495,106967.9226,0.94996,455
A3824,1,1,1,0.2,0.066666667,3.14E+50,0.9493,107082.8865,0.95098,456
A790,1,0.5577,1,0.333333333,0.133333333,3.14E+50,0.9493,107082.8865,0.95098,457
A2269,1,0.4219,1,0.4,0.4,3.14E+50,0.9493,107082.8865,0.95098,458
A1200,1,0.5631,0.518,0.366666667,0.4,3.14E+50,0.9493,107082.8865,0.95098,459
A3179,0.1742,1,1,0.333333333,0.2,3.14E+50,0.9493,107082.8865,0.95098,460
A5590,1,1,1,0.666666667,0.7,3.14E+50,0.9491,107066.369,0.95083,461
A4812,0.1187,1,1,0.633333333,0.633333333,3.14E+50,0.9491,107066.369,0.95083,462
A4826,1,0.6683,0.897,0.433333333,0.566666667,3.14E+50,0.9491,107066.369,0.95083,463
A9546,1,0.7464,0.8469,0.3,0.133333333,3.14E+50,0.9491,107066.369,0.95083,464
A8643,1,0.4386,1,0.2,0.066666667,3.14E+50,0.9491,107066.369,0.95083,465
A2572,1,0.5873,1,0.633333333,0.933333333,3.14E+50,0.9490,106902.5003,0.94937,466
A4336,1,0.3103,1,0.266666667,0.033333333,3.14E+50,0.9487,106868.4205,0.94907,467
A1237,1,1,1,0.666666667,0.666666667,3.14E+50,0.9487,106850.2784,0.94891,468
A8609,0.4273,1,1,0.666666667,0.666666667,3.14E+50,0.9486,107016.2831,0.95038,469
A346,1,0.4393,0.745,0.7,0.733333333,3.14E+50,0.9486,107016.2831,0.95038,470
A5673,0.1944,1,1,0.533333333,0.666666667,3.14E+50,0.9486,107016.2831,0.95038,471
A4281,1,1,1,0.633333333,0.633333333,3.14E+50,0.9485,106831.5814,0.94874,472
A4388,0.3195,1,1,0.4,0.433333333,3.14E+50,0.9481,106874.8958,0.94913,473
A7940,0.1031,1,1,0.566666667,0.666666667,3.14E+50,0.9480,107485.9779,0.95456,474
A9598,1,0.6724,1,0.366666667,0.366666667,3.14E+50,0.9478,106755.414,0.94807,475
A9485,0.4941,0.6464,1,0.5,0.5,3.14E+50,0.9478,106776.2435,0.94825,476
A3720,1,0.5524,0.8487,0.566666667,0.866666667,3.14E+50,0.9477,106747.014,0.94799,477
A1428,0.4578,0.6627,0.9036,0.133333333,0.066666667,3.14E+50,0.9477,107082.8865,0.95098,478
A8747,1,0.3773,1,0.366666667,0.4,3.14E+50,0.9476,106726.9479,0.94782,479
A7644,0.1348,1,1,0.366666667,0.366666667,3.14E+50,0.9475,106722.2394,0.94777,480
A2963,1,1,0.7813,0.333333333,0.266666667,3.14E+50,0.9475,106752.5047,0.94804,481
A5641,1,1,0.7939,0.3,0.033333333,3.14E+50,0.9471,107760.7569,0.95700,482
A4364,0.3158,0.7321,1,0.366666667,0.4,3.14E+50,0.9470,107678.8362,0.95627,483
A7671,0.1583,1,1,0.533333333,0.9,3.14E+50,0.9469,106615.8641,0.94683,484
A670,1,0.59,1,0.566666667,0.666666667,3.14E+50,0.9469,106836.5263,0.94879,485
A8460,0.1385,1,1,0.6,1,3.14E+50,0.9469,106836.5263,0.94879,486
A9314,0.0354,1,1,0.666666667,0.666666667,3.14E+50,0.9469,106836.5263,0.94879,487
A9115,0.3261,1,1,0.966666667,1,3.14E+50,0.9469,106836.5263,0.94879,488
A6919,0.3816,1,1,0.766666667,0.833333333,3.14E+50,0.9469,106836.5263,0.94879,489
A434,1,0.643,0.9165,0.333333333,0.066666667,3.14E+50,0.9468,106667.4419,0.94729,490
A9474,0.4569,1,0.9091,0.466666667,0.833333333,3.14E+50,0.9468,106654.5977,0.94717,491
A2279,0.0588,1,1,0.233333333,0.166666667,3.14E+50,0.9467,106691.1257,0.94750,492
A102,1,0.6571,1,0.066666667,0,3.13E+50,0.9466,106642.9155,0.94707,493
A7995,0.2691,1,1,0.633333333,0.7,3.13E+50,0.9466,106612.2933,0.94680,494
A7836,1,0.0435,1,0.566666667,0.766666667,3.13E+50,0.9465,106800.8461,0.94847,495
A8074,1,0.6426,0.7402,0.633333333,0.633333333,3.13E+50,0.9465,106800.8461,0.94847,496
A5939,1,0.5965,1,0.233333333,0.133333333,3.13E+50,0.9465,106836.5263,0.94879,497
A271,0.3318,1,1,0.4,0.5,3.13E+50,0.9464,106616.5502,0.94684,498
A4542,1,0.6667,1,0.133333333,0.033333333,3.13E+50,0.9459,106537.3445,0.94613,499
A3404,0.2856,1,1,0.833333333,0.9,3.13E+50,0.9456,106555.0606,0.94629,500
A9617,1,1,1,0.5,0.866666667,3.13E+50,0.9452,106460.6293,0.94545,501
A4229,1,0.6667,0.6667,0.033333333,0,3.13E+50,0.9452,106488.3989,0.94570,502
A3367,1,0.2137,1,0.4,0.7,3.13E+50,0.9451,106445.5269,0.94532,503
A5050,0.0675,1,1,0.466666667,0.5,3.13E+50,0.9450,106450.0691,0.94536,504
A4233,0.4667,1,1,0.466666667,0.7,3.13E+50,0.9449,106439.1,0.94526,505
A2978,1,0.6059,1,0.266666667,0.133333333,3.13E+50,0.9446,106590.6764,0.94661,506
A9628,0.4532,1,1,0.766666667,0.8,3.13E+50,0.9446,106590.6764,0.94661,507
A7917,1,0.6705,0.9017,0.2,0.133333333,3.13E+50,0.9446,106590.6764,0.94661,508
A8621,1,0.7104,0.6845,0.5,0.566666667,3.13E+50,0.9446,106590.6764,0.94661,509
A1302,1,1,0.5741,0.266666667,0.1,3.13E+50,0.9446,106590.6764,0.94661,510
A6748,0.4182,1,1,0.2,0.166666667,3.13E+50,0.9446,106590.6764,0.94661,511
A4815,0.4206,0.727,0.9164,0.466666667,0.666666667,3.13E+50,0.9446,106590.6764,0.94661,512
A7087,1,0.7388,0.9153,0.566666667,0.633333333,3.13E+50,0.9445,106590.6764,0.94661,513
A4377,1,1,0.9269,0.5,0.566666667,3.13E+50,0.9444,106590.6764,0.94661,514
A9594,1,1,0.8222,0.266666667,0.1,3.13E+50,0.9444,106571.5165,0.94644,515
A1830,0.4405,0.5913,1,0.833333333,0.866666667,3.13E+50,0.9444,106571.5165,0.94644,516
A3971,1,0.686,1,0.366666667,0.533333333,3.13E+50,0.9444,106571.5165,0.94644,517
A3532,1,0.1698,1,0.633333333,0.966666667,3.13E+50,0.9444,106571.5165,0.94644,518
A5974,1,0.648,0.3961,0.533333333,0.666666667,3.13E+50,0.9444,106571.5165,0.94644,519
A4546,1,0.75,1,0.5,0.533333333,3.13E+50,0.9444,106571.5165,0.94644,520
A7394,1,1,0.1694,0.866666667,0.933333333,3.13E+50,0.9442,106363.8076,0.94459,521
A5323,1,0.6454,1,0.4,0.4,3.13E+50,0.9440,106230.2379,0.94340,522
A626,1,1,1,0.9,1,3.13E+50,0.9439,106328.7413,0.94428,523
A8009,0.4971,1,1,0.733333333,0.833333333,3.13E+50,0.9438,106331.8095,0.94431,524
A6981,1,0.5971,0.8561,0.266666667,0.1,3.13E+50,0.9437,106314.1293,0.94415,525
A9386,1,0.6085,0.9169,0.833333333,0.9,3.12E+50,0.9434,106251.5591,0.94359,526
A6311,0.4983,1,0.9059,0.466666667,0.733333333,3.12E+50,0.9433,106252.4029,0.94360,527
A7908,0.3889,1,1,0.1,0,3.12E+50,0.9432,106293.9379,0.94397,528
A9237,1,0.152,1,0.766666667,0.833333333,3.12E+50,0.9427,106222.0203,0.94333,529
A6006,0.2274,1,1,0.566666667,0.633333333,3.12E+50,0.9426,106216.8153,0.94329,530
A1052,0.1885,1,1,0.833333333,0.9,3.12E+50,0.9425,106836.5263,0.94879,531
A910,1,0.6896,1,0.5,0.633333333,3.12E+50,0.9425,106171.941,0.94289,532
A5996,0.3285,1,1,0.333333333,0.1,3.12E+50,0.9424,106185.9037,0.94301,533
A6890,1,0.7223,1,0.566666667,0.833333333,3.12E+50,0.9423,106136.7375,0.94257,534
A1345,0.0741,1,1,0.3,0,3.12E+50,0.9423,106202.4526,0.94316,535
A2586,0.1716,1,0.8995,0.5,0.633333333,3.12E+50,0.9423,106143.0979,0.94263,536
A4962,0.0356,1,1,0.7,0.7,3.12E+50,0.9422,106180.9124,0.94297,537
A7200,1,1,0.8999,0.8,0.8,3.12E+50,0.9420,106146.9935,0.94267,538
A833,0.3041,1,1,0.566666667,0.633333333,3.12E+50,0.9420,106110.3697,0.94234,539
A2667,1,1,1,0.2,0.1,3.12E+50,0.9420,106326.2156,0.94426,540
A8261,1,0.5483,0.8832,0.7,0.766666667,3.12E+50,0.9420,106326.2156,0.94426,541
A9579,1,0.4319,1,0.366666667,0.4,3.12E+50,0.9420,106326.2156,0.94426,542
A8029,1,1,0.4875,0.166666667,0.033333333,3.12E+50,0.9420,106314.1874,0.94415,543
A1913,0.2396,1,1,0.733333333,0.833333333,3.12E+50,0.9420,106326.2156,0.94426,544
A2118,0.1717,1,1,0.533333333,0.533333333,3.12E+50,0.9420,106326.2156,0.94426,545
A2685,1,0.3846,0.9231,0.066666667,0,3.12E+50,0.9420,106326.2156,0.94426,546
A7113,1,0.089,1,0.466666667,0.666666667,3.12E+50,0.9418,106108.0093,0.94232,547
A368,0.1212,1,1,0.333333333,0.233333333,3.12E+50,0.9416,106108.9668,0.94233,548
A2297,1,0.1754,1,0.3,0.266666667,3.12E+50,0.9416,106062.552,0.94192,549
A2085,0.066,1,1,0.266666667,0.033333333,3.12E+50,0.9413,106023.3491,0.94157,550
A479,0.2018,1,0.8716,0.233333333,0.066666667,3.12E+50,0.9410,106021.5649,0.94155,551
A5416,0.4074,1,1,0.2,0.1,3.12E+50,0.9410,105992.4929,0.94129,552
A6735,1,0.4972,1,0.733333333,0.733333333,3.12E+50,0.9409,106038.5987,0.94170,553
A3814,0.4308,0.694,1,0.466666667,0.466666667,3.12E+50,0.9406,105982.7169,0.94121,554
A4069,1,0.5063,1,0.633333333,0.666666667,3.11E+50,0.9404,105923.5984,0.94068,555
A3122,0.087,1,1,0.5,0.533333333,3.11E+50,0.9404,105934.9971,0.94078,556
A1411,1,0.2522,1,0.533333333,0.7,3.11E+50,0.9403,106116.2518,0.94239,557
A9761,0.275,1,1,0.733333333,0.733333333,3.11E+50,0.9402,105925.0817,0.94069,558
A9613,0.1261,1,1,0.766666667,0.766666667,3.11E+50,0.9402,105898.6752,0.94046,559
A3425,0.313,0.6942,1,0.633333333,0.766666667,3.11E+50,0.9401,107313.206,0.95302,560
A2514,1,1,0.5993,0.666666667,0.733333333,3.11E+50,0.9401,105910.4635,0.94056,561
A4159,0.3954,0.6834,1,0.5,0.5,3.11E+50,0.9400,105945.6171,0.94088,562
A5908,0.508,1,1,0.366666667,0.4,3.11E+50,0.9399,105927.2606,0.94071,563
A6280,0.3367,1,1,0.633333333,0.633333333,3.11E+50,0.9397,105873.5848,0.94024,564
A2328,0.1477,1,1,0.433333333,0.5,3.11E+50,0.9397,105847.163,0.94000,565
A3636,0.28,1,1,0.866666667,0.933333333,3.11E+50,0.9395,105861.5746,0.94013,566
A8054,1,1,0.7013,0.2,0.066666667,3.11E+50,0.9395,106062.3455,0.94191,567
A3685,1,0.4109,1,0.433333333,0.466666667,3.11E+50,0.9395,106062.3455,0.94191,568
